username,timestamp,content,retweets,likes,replies,mentions,hashtags,content_length,total_engagement,text_feature_1,text_feature_2,text_feature_3,text_feature_4,text_feature_5,text_feature_6,text_feature_7,engagement_signal,viral_score,viral_score_norm,composite_signal,signal_confidence,trading_signal
user_74,2025-08-31 05:41:24+00:00,This is a sample tweet about Indian stock market #nifty50,245,1797,226,,#nifty50,57,2268,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.23646309119355316,704.9,0.46963626364993316,-0.11209988814160264,0.947018824799397,HOLD
user_483,2025-08-31 05:40:04+00:00,This is a sample tweet about Indian stock market #sensex,723,2094,3,"user_224, user_159",#nifty50,56,2820,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.08103851961879571,918.2999999999998,0.6372849399010132,0.7940324570928428,0.624720653859524,BUY
user_295,2025-08-31 05:40:00+00:00,This is a sample tweet about Indian stock market #banknifty,261,969,26,user_124,"#sensex, #banknifty, #intraday",59,1256,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.9914747609156064,402.90000000000003,0.23238274805562106,-0.7326218533039551,0.6537448216125191,SELL
user_374,2025-08-31 05:39:11+00:00,This is a sample tweet about Indian stock market #nifty50,310,386,487,"user_292, user_118, user_211","#nifty50, #sensex, #intraday",57,1183,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.09890761952982174,385.9,0.21902741770759676,-0.2628253497108593,0.8757822498216838,SELL
user_383,2025-08-31 05:38:25+00:00,This is a sample tweet about Indian stock market #intraday,596,828,177,,#nifty50,58,1601,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.3104470150250056,539.9,0.3400109985073454,-1.0472260916094098,0.5050550901164567,HOLD
user_296,2025-08-31 05:37:54+00:00,This is a sample tweet about Indian stock market #nifty50,424,1584,27,,#nifty50,57,2035,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.5664384351576227,652.9,0.42878466493832973,-0.3268854064812722,0.8455058851670948,SELL
user_131,2025-08-31 05:36:22+00:00,This is a sample tweet about Indian stock market #intraday,219,876,14,"user_397, user_102, user_413",#intraday,58,1109,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-1.1030375649915003,354.6,0.1944378977138817,-1.6057296211885743,0.24109253099765504,HOLD
user_156,2025-08-31 05:34:15+00:00,This is a sample tweet about Indian stock market #banknifty,579,2989,247,"user_73, user_347","#sensex, #intraday",59,3815,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.6520160427061509,1202.3999999999999,0.8604760782465236,0.7183407548179126,0.6604944213979385,BUY
user_422,2025-08-31 05:32:21+00:00,This is a sample tweet about Indian stock market #intraday,28,1076,148,"user_29, user_436, user_439","#nifty50, #sensex, #banknifty",58,1252,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.9410082865992869,378.4,0.2131353602011155,-1.5014852783290666,0.2903609815221976,HOLD
user_54,2025-08-31 05:32:06+00:00,This is a sample tweet about Indian stock market #intraday,846,490,233,"user_319, user_265, user_251",#banknifty,58,1569,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.020743823096645842,555.3000000000001,0.3521093565873203,-0.8799906111960458,0.5840947076791898,HOLD
user_236,2025-08-31 05:31:50+00:00,This is a sample tweet about Indian stock market #intraday,784,1667,117,"user_316, user_230, user_219","#intraday, #banknifty",58,2568,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.0888088783148409,848.8000000000001,0.5826852070076204,-0.6138661052132579,0.7098717205771655,STRONG_SELL
user_53,2025-08-31 05:31:47+00:00,This is a sample tweet about Indian stock market #banknifty,536,1237,110,,"#nifty50, #sensex",59,1883,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.3781716497172451,618.5,0.401759761175269,-0.2495242110929912,0.8820686963754093,SELL
user_149,2025-08-31 05:28:45+00:00,This is a sample tweet about Indian stock market #nifty50,956,423,97,"user_16, user_16",#sensex,57,1476,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.23067625838330166,538.4,0.3388325870060491,-0.2264003004748313,0.8929976275286343,SELL
user_279,2025-08-31 05:28:35+00:00,This is a sample tweet about Indian stock market #banknifty,51,872,124,"user_467, user_181, user_468","#nifty50, #intraday, #banknifty",59,1047,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-1.0469609479398592,319.19999999999993,0.16662738628329007,-0.8216012925055779,0.6116909414905547,SELL
user_325,2025-08-31 05:28:25+00:00,This is a sample tweet about Indian stock market #sensex,370,1070,31,,"#intraday, #banknifty, #sensex",56,1471,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.8152716204796399,478.3,0.291617566187446,0.08740185312162085,0.9586917260145291,HOLD
user_312,2025-08-31 05:27:26+00:00,This is a sample tweet about Indian stock market #nifty50,856,1920,438,"user_306, user_426, user_342","#sensex, #nifty50",57,3214,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,1.004749276171349,1049.8000000000002,0.7405923481813184,0.801116422024416,0.6213725971096322,BUY
user_394,2025-08-31 05:26:33+00:00,This is a sample tweet about Indian stock market #banknifty,711,1037,79,"user_254, user_42, user_19",#intraday,59,1827,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.32248700280563564,619.2,0.4023096865425406,-0.2189733368399185,0.8965077939353374,SELL
user_466,2025-08-31 05:26:19+00:00,This is a sample tweet about Indian stock market #nifty50,923,2690,208,,"#intraday, #nifty50, #sensex",57,3821,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.8475876341260821,1238.6000000000001,0.88891507581114,0.849435502270018,0.5985358066501227,HOLD
user_257,2025-08-31 05:25:19+00:00,This is a sample tweet about Indian stock market #banknifty,254,966,365,user_144,"#banknifty, #intraday",59,1585,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.2231401042752412,500.90000000000003,0.3093722994736429,-0.24877931755980978,0.8824207514527295,SELL
user_93,2025-08-31 05:23:43+00:00,This is a sample tweet about Indian stock market #nifty50,638,585,379,"user_164, user_3, user_191",#nifty50,57,1602,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.10918662563694286,544.4000000000001,0.3435462330112342,-0.03871919777037054,0.9817003510466707,HOLD
user_387,2025-08-31 05:23:34+00:00,This is a sample tweet about Indian stock market #intraday,703,1691,259,"user_172, user_95, user_344","#banknifty, #sensex, #nifty50",58,2653,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.32976747171570864,866.2,0.5963547804226569,-0.47153125900217585,0.7771426835484618,SELL
user_23,2025-08-31 05:22:21+00:00,This is a sample tweet about Indian stock market #sensex,429,1314,291,user_43,"#intraday, #banknifty, #nifty50",56,2034,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.057740453140131674,653.0999999999999,0.42894178647183584,0.6195760749308463,0.7071730478932505,STRONG_BUY
user_239,2025-08-31 05:21:33+00:00,This is a sample tweet about Indian stock market #banknifty,272,908,174,,"#intraday, #nifty50",59,1354,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.662439181848688,433.4,0.25634378191531143,-0.5335064560124959,0.7478516750976063,STRONG_SELL
user_348,2025-08-31 05:20:42+00:00,This is a sample tweet about Indian stock market #nifty50,507,810,443,user_13,#intraday,57,1760,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.1896987463970132,578.7,0.3704925760075418,0.028929310052127816,0.9863272937224679,HOLD
user_477,2025-08-31 05:19:27+00:00,This is a sample tweet about Indian stock market #sensex,674,1993,156,"user_347, user_112, user_468",#intraday,56,2823,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.17471614919874778,914.3,0.63414250923089,0.9292615258930206,0.5608080567544635,HOLD
user_476,2025-08-31 05:17:52+00:00,This is a sample tweet about Indian stock market #sensex,278,264,272,user_330,#nifty50,56,814,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.6755413445663696,272.0,0.1295467043758347,0.01733188904703925,0.9918085212627629,HOLD
user_457,2025-08-31 05:16:38+00:00,This is a sample tweet about Indian stock market #intraday,329,425,324,"user_369, user_182, user_94",#intraday,58,1078,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.43594309846503965,356.3,0.1957734307486841,-1.2444495483672606,0.4118424144449424,HOLD
user_134,2025-08-31 05:14:45+00:00,This is a sample tweet about Indian stock market #nifty50,430,2660,47,user_303,#banknifty,57,3137,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.10451838598730563,984.1,0.6889779244245423,0.1560262050848559,0.92625816274639,HOLD
user_497,2025-08-31 05:13:56+00:00,This is a sample tweet about Indian stock market #sensex,468,2460,223,"user_216, user_385, user_27",#banknifty,56,3151,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.26718948063851755,992.1,0.6952627857647891,1.0340447432700455,0.5112849208265987,HOLD
user_400,2025-08-31 05:12:32+00:00,This is a sample tweet about Indian stock market #sensex,644,2212,179,"user_435, user_157",#sensex,56,3035,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.2759647459150276,974.9000000000001,0.6817503338832587,1.0266511278573907,0.5147793260400002,HOLD
user_44,2025-08-31 05:11:57+00:00,This is a sample tweet about Indian stock market #sensex,289,1895,0,,#banknifty,56,2184,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.6665988134992823,684.1,0.45329562416529184,0.312792067542759,0.8521667451540348,BUY
user_176,2025-08-31 05:10:58+00:00,This is a sample tweet about Indian stock market #intraday,432,1420,436,"user_440, user_104","#intraday, #nifty50, #sensex",58,2288,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.3186342123042343,729.5999999999999,0.48904077303794474,-0.5738777671159444,0.7287711965876902,STRONG_SELL
user_417,2025-08-31 05:10:26+00:00,This is a sample tweet about Indian stock market #intraday,888,653,464,"user_400, user_163","#intraday, #banknifty, #sensex",58,2005,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.6197685849296918,690.3,0.45816639170398293,-0.4390491517457007,0.7924945295134305,SELL
user_343,2025-08-31 05:10:21+00:00,This is a sample tweet about Indian stock market #sensex,268,537,344,user_454,#nifty50,56,1149,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.41818674564022945,371.5,0.20771466729515276,0.22641785924561422,0.8929893288199865,BUY
user_296,2025-08-31 05:10:16+00:00,This is a sample tweet about Indian stock market #sensex,327,2083,281,,#sensex,56,2691,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.0934709189834954,840.0,0.575771859533349,0.8330073331982382,0.6063001650116373,BUY
user_175,2025-08-31 05:09:35+00:00,This is a sample tweet about Indian stock market #sensex,166,517,236,user_89,#banknifty,56,919,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.7917392621673391,292.3,0.14549454002671067,-0.031072322573875266,0.9853144530876192,HOLD
user_288,2025-08-31 05:09:24+00:00,This is a sample tweet about Indian stock market #banknifty,72,1236,11,"user_477, user_473, user_415",#intraday,59,1319,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-1.143426238270193,402.90000000000003,0.23238274805562106,-0.8146415151588233,0.6149803041213168,SELL
user_198,2025-08-31 05:07:52+00:00,This is a sample tweet about Indian stock market #nifty50,266,1136,448,"user_322, user_99","#nifty50, #sensex",57,1850,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.04578454849672239,581.6,0.37277083824338125,-0.04670680361483924,0.9779252112878819,HOLD
user_160,2025-08-31 05:06:30+00:00,This is a sample tweet about Indian stock market #banknifty,332,1194,463,user_39,"#banknifty, #nifty50",59,1989,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.17873859930888977,629.9,0.41071568858512053,0.05912205501155034,0.9720574569099489,HOLD
user_411,2025-08-31 05:05:55+00:00,This is a sample tweet about Indian stock market #banknifty,913,499,44,,"#sensex, #nifty50",59,1456,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.37318966747578464,528.1000000000001,0.33074082803048166,-0.31058959312419143,0.8532076889496036,SELL
user_471,2025-08-31 05:04:42+00:00,This is a sample tweet about Indian stock market #intraday,322,653,166,,"#intraday, #banknifty, #sensex",58,1141,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.7197876014212433,374.50000000000006,0.21007149029774536,-1.3848262777047313,0.34549690585958637,HOLD
user_73,2025-08-31 05:02:09+00:00,This is a sample tweet about Indian stock market #banknifty,528,1243,272,,"#banknifty, #nifty50, #sensex",59,2043,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.01357178519968937,665.7,0.43884044308272446,-0.019434426512058504,0.9908148101391683,HOLD
user_241,2025-08-31 05:01:29+00:00,This is a sample tweet about Indian stock market #nifty50,581,65,225,user_303,#sensex,57,871,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.507820695429208,319.4,0.16678450781679627,-0.5304456242167823,0.7492982997848979,STRONG_SELL
user_474,2025-08-31 05:01:07+00:00,This is a sample tweet about Indian stock market #banknifty,470,2676,112,,"#banknifty, #nifty50",59,3258,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.09702117353307489,1024.3999999999999,0.7206379134260349,0.2932338365794548,0.861410448055609,BUY
user_350,2025-08-31 05:01:05+00:00,This is a sample tweet about Indian stock market #sensex,711,2930,42,"user_174, user_54","#banknifty, #intraday",56,3683,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.3123536651978564,1176.0,0.8397360358237097,1.188118595980956,0.4384658135140449,HOLD
user_324,2025-08-31 05:00:57+00:00,This is a sample tweet about Indian stock market #banknifty,999,2402,342,,#sensex,59,3743,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,1.1335431276997368,1222.8,0.8765024746641527,0.9926442905346325,0.5308517970842135,HOLD
user_16,2025-08-31 05:00:32+00:00,This is a sample tweet about Indian stock market #sensex,123,706,243,user_9,#nifty50,56,1072,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.7536642944226218,333.9,0.17817581899599338,0.018817975740445303,0.9911061599957546,HOLD
user_189,2025-08-31 04:59:46+00:00,This is a sample tweet about Indian stock market #nifty50,497,1425,412,"user_237, user_16, user_430","#nifty50, #banknifty, #sensex",57,2334,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.3408217850908332,749.9,0.5049886086888208,0.23124047470614273,0.8907100416692567,BUY
user_49,2025-08-31 04:59:31+00:00,This is a sample tweet about Indian stock market #sensex,303,2323,45,"user_99, user_343, user_362","#intraday, #sensex",56,2671,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.3844289492878367,831.6,0.56917275512609,0.5691246707947697,0.7310176272765363,STRONG_BUY
user_472,2025-08-31 04:59:04+00:00,This is a sample tweet about Indian stock market #intraday,604,1185,418,"user_114, user_119, user_257","#banknifty, #sensex",58,2207,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.3873539440865858,722.5,0.4834629585984759,-0.5417918196055881,0.7439358076743328,STRONG_SELL
user_481,2025-08-31 04:58:44+00:00,This is a sample tweet about Indian stock market #banknifty,170,2320,169,"user_291, user_362","#intraday, #nifty50",59,2659,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.2552932044291591,814.7,0.5558959855448189,-0.044827550189708104,0.9788133928607077,HOLD
user_429,2025-08-31 04:58:39+00:00,This is a sample tweet about Indian stock market #sensex,510,2655,432,,"#intraday, #nifty50",56,3597,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.8694051782058457,1130.1,0.8036766438840441,1.456430330217341,0.31165506253453645,HOLD
user_115,2025-08-31 04:58:36+00:00,This is a sample tweet about Indian stock market #banknifty,390,740,360,,#sensex,59,1490,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.16290475198760013,486.0,0.29766674522743336,-0.22677397319940568,0.8928210205719588,SELL
user_168,2025-08-31 04:57:54+00:00,This is a sample tweet about Indian stock market #nifty50,828,2649,205,,"#sensex, #banknifty, #intraday",57,3682,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.7150102238599452,1187.4,0.8486919632335612,0.7417647220682475,0.6494236760710963,BUY
user_322,2025-08-31 04:56:43+00:00,This is a sample tweet about Indian stock market #nifty50,963,2441,44,"user_19, user_99","#sensex, #nifty50, #intraday",57,3448,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.42310174138286305,1130.7,0.8041480084845628,0.5442120856777999,0.7427919301653566,STRONG_BUY
user_402,2025-08-31 04:56:40+00:00,This is a sample tweet about Indian stock market #intraday,342,2580,395,"user_306, user_249, user_381",#nifty50,58,3317,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.5613035292245495,1029.3,0.724487390996936,-0.23152764799991046,0.8905743164794971,SELL
user_387,2025-08-31 04:56:31+00:00,This is a sample tweet about Indian stock market #nifty50,62,1187,252,user_191,"#banknifty, #intraday, #nifty50",57,1501,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.6208472621028776,456.5,0.27449131903527374,-0.494764905039245,0.7661618887265809,SELL
user_105,2025-08-31 04:56:08+00:00,This is a sample tweet about Indian stock market #banknifty,544,2739,258,"user_389, user_129","#banknifty, #sensex, #intraday",59,3541,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.5416325014764815,1116.7,0.7931495011391311,0.5983185785192284,0.7172198656053919,STRONG_BUY
user_161,2025-08-31 04:55:41+00:00,This is a sample tweet about Indian stock market #nifty50,696,2224,265,"user_156, user_496",#sensex,57,3185,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.5380611092601248,1025.1,0.7211878387933065,0.5317899966831342,0.7486629161609226,STRONG_BUY
user_461,2025-08-31 04:53:55+00:00,This is a sample tweet about Indian stock market #sensex,822,2573,188,"user_418, user_88","#banknifty, #sensex",56,3583,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.6401670543763768,1157.1000000000001,0.8248880509073769,1.3517349717801614,0.36113667415794326,HOLD
user_48,2025-08-31 04:53:51+00:00,This is a sample tweet about Indian stock market #banknifty,257,111,42,,"#sensex, #banknifty",59,410,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-1.2856183451980498,148.70000000000002,0.03268127896928275,-1.0706676716977377,0.49397602052746803,HOLD
user_269,2025-08-31 04:53:13+00:00,This is a sample tweet about Indian stock market #banknifty,165,2195,161,user_461,#nifty50,59,2521,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.3269629825492775,772.8,0.5229790242752769,-0.11306307380723418,0.9465635994700277,HOLD
user_210,2025-08-31 04:52:12+00:00,This is a sample tweet about Indian stock market #banknifty,50,443,274,"user_155, user_473, user_50","#nifty50, #banknifty, #intraday",59,767,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.8671581833094167,235.10000000000002,0.1005577814439469,-0.783859655207916,0.629528571225735,SELL
user_162,2025-08-31 04:51:50+00:00,This is a sample tweet about Indian stock market #nifty50,119,270,10,,"#banknifty, #sensex",57,399,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-1.4585144032374104,131.6,0.019247387854505457,-1.1760524642918675,0.44416856529739746,HOLD
user_469,2025-08-31 04:51:13+00:00,This is a sample tweet about Indian stock market #intraday,182,951,364,,"#nifty50, #intraday",58,1497,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.314587141992022,467.3,0.2829758818446068,-1.1006619264757944,0.4797999950759494,HOLD
user_42,2025-08-31 04:49:01+00:00,This is a sample tweet about Indian stock market #intraday,98,525,52,user_237,"#sensex, #nifty50",58,675,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-1.289565819866988,212.29999999999998,0.08264592662424383,-1.8067699451377954,0.14607590964219885,HOLD
user_497,2025-08-31 04:48:35+00:00,This is a sample tweet about Indian stock market #nifty50,546,1364,125,"user_32, user_328, user_224",#sensex,57,2035,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.2838899193677557,665.1,0.43836907848220596,-0.1657686415206575,0.9216536467183817,HOLD
user_194,2025-08-31 04:47:49+00:00,This is a sample tweet about Indian stock market #intraday,997,953,301,"user_313, user_380","#banknifty, #intraday, #nifty50",58,2251,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.48627706483049393,775.0,0.5247073611438448,-0.4513699712659285,0.7866714059721149,SELL
user_72,2025-08-31 04:47:15+00:00,This is a sample tweet about Indian stock market #nifty50,777,617,371,"user_389, user_130, user_29","#nifty50, #sensex",57,1765,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.2641082172091625,607.1999999999999,0.39288239453217055,0.08919331214710809,0.9578450382428684,HOLD
user_22,2025-08-31 04:46:26+00:00,This is a sample tweet about Indian stock market #intraday,58,2668,362,,#intraday,58,3088,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.18990108404889672,932.2,0.648204886479692,-0.5004812360840606,0.7634602095223388,STRONG_SELL
user_98,2025-08-31 04:46:13+00:00,This is a sample tweet about Indian stock market #intraday,965,675,228,user_10,"#nifty50, #banknifty",58,1868,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.17604835590029222,656.9,0.43192709560845305,-0.7021137189556098,0.6681637192381034,SELL
